No,Event ID,Date time,Latitude,Longitude,Magnitude,Mag Type,Depth (km),Phase Count,Azimuth Gap,Location,Agency
3698,bmg2020xdco,2020-11-25T00:01:56.68996Z,-0.3501145542,125.4345474,4.47482322,MLv,10,37,65.71025467,Southern Molucca Sea,BMKG
3699,bmg2020xctw,2020-11-24T19:37:37.146748Z,-2.567076683,119.3124771,2.171585873,M,29,10,114.9996891,"Sulawesi, Indonesia",BMKG
3700,bmg2020xckw,2020-11-24T15:05:43.829919Z,-0.1819234639,122.6877518,1.883382872,M,10,8,170.116684,"Minahassa Peninsula, Sulawesi",BMKG
3701,bmg2020xcee,2020-11-24T11:42:33.373613Z,0.885135293,122.687561,2.869284812,M,77,8,154.7853546,"Minahassa Peninsula, Sulawesi",BMKG
3702,bmg2020xccb,2020-11-24T10:38:09.69156Z,-0.29370296,120.2662201,3.39018781,M,15,20,93.94976044,"Minahassa Peninsula, Sulawesi",BMKG
3703,bmg2020xbmv,2020-11-24T02:56:13.788246Z,-0.1596704572,124.3672104,4.278277001,M,35,20,80.52672958,Southern Molucca Sea,BMKG
3704,bmg2020xbgn,2020-11-23T23:45:35.695333Z,0.6823246479,121.8997574,2.93580842,M,185,11,125.9757423,"Minahassa Peninsula, Sulawesi",BMKG
3705,bmg2020xbah,2020-11-23T20:36:05.274818Z,-2.504035234,121.6031952,3.062271844,M,10,20,59.74856567,"Sulawesi, Indonesia",BMKG
3706,bmg2020wzxo,2020-11-23T06:05:43.944765Z,-1.179530859,119.8602219,3.906328837,MLv,10,30,68.59233093,"Sulawesi, Indonesia",BMKG
3707,bmg2020wzhu,2020-11-22T22:07:30.209252Z,2.21285367,121.4353256,3.968633282,M,10,20,193.6070328,Celebes Sea,BMKG
3708,bmg2020wzgk,2020-11-22T21:26:59.259171Z,-0.2193705738,122.8539124,3.624171118,M,74,29,77.39363861,"Minahassa Peninsula, Sulawesi",BMKG
3709,bmg2020wyyh,2020-11-22T17:19:24.468315Z,-1.904731154,122.6282883,3.329097343,M,10,10,149.7162781,"Sulawesi, Indonesia",BMKG
3710,bmg2020wyep,2020-11-22T07:22:13.319652Z,0.4093789756,122.5899734,2.695300225,M,98,12,123.0078583,"Minahassa Peninsula, Sulawesi",BMKG
3711,bmg2020wyej,2020-11-22T07:15:44.294333Z,-2.433247089,119.203537,2.597660346,M,10,11,144.7223225,"Sulawesi, Indonesia",BMKG
3712,bmg2020wxyr,2020-11-22T04:22:26.193375Z,-0.2396533638,123.1710968,2.621433329,M,35,8,167.815979,"Minahassa Peninsula, Sulawesi",BMKG
3713,bmg2020wxtm,2020-11-22T01:45:44.615134Z,-0.9042851329,120.7746353,5.214659835,M,103,12,119.9627762,"Minahassa Peninsula, Sulawesi",BMKG
3714,bmg2020wxne,2020-11-21T22:34:08.656299Z,-0.2529929578,123.0743942,4.619653169,M,41,30,46.06635037,"Minahassa Peninsula, Sulawesi",BMKG
3715,bmg2020wwyv,2020-11-21T15:19:23.305012Z,-5.818954468,119.9496689,5.421360499,M,184,9,201.7806015,"Sulawesi, Indonesia",BMKG
3716,bmg2020wwtz,2020-11-21T12:52:44.58557Z,-0.6132485271,123.4145813,3.553175808,M,10,27,86.75961304,"Minahassa Peninsula, Sulawesi",BMKG
3717,bmg2020wvwc,2020-11-21T00:48:35.806147Z,0.2146425992,123.7137451,2.65584812,M,12,9,133.5819168,"Minahassa Peninsula, Sulawesi",BMKG
3718,bmg2020wvgv,2020-11-20T17:05:49.394958Z,-2.963828325,119.4918976,2.145339644,MLv,21,12,61.2890625,"Sulawesi, Indonesia",BMKG
3719,bmg2020wuwa,2020-11-20T11:41:24.590498Z,-4.54420948,119.9573822,3.163337207,M,11,21,111.1729584,"Sulawesi, Indonesia",BMKG
3720,bmg2020wukf,2020-11-20T05:40:25.487665Z,-2.453457355,121.9745941,2.824419918,M,56,7,127.0902615,"Sulawesi, Indonesia",BMKG
3721,bmg2020wujx,2020-11-20T05:30:16.656013Z,-2.0113976,122.4298096,3.883119106,M,10,14,140.3105736,"Sulawesi, Indonesia",BMKG
3722,bmg2020wudp,2020-11-20T02:19:15.367321Z,-0.1328358799,123.338913,3.25746243,M,55,13,73.42552185,"Minahassa Peninsula, Sulawesi",BMKG
3723,bmg2020wtys,2020-11-19T23:52:02.162042Z,-0.145213604,122.996582,2.984235167,M,76,16,88.20690918,"Minahassa Peninsula, Sulawesi",BMKG
3724,bmg2020wtwb,2020-11-19T22:30:57.926631Z,-0.1345580369,123.9072723,2.990548386,M,15,20,130.714798,"Minahassa Peninsula, Sulawesi",BMKG
3725,bmg2020wtol,2020-11-19T18:40:00.339611Z,1.88536346,121.329628,3.286120785,M,10,18,166.1172562,"Minahassa Peninsula, Sulawesi",BMKG
3726,bmg2020wtnu,2020-11-19T18:20:28.711745Z,0.5940157771,124.5967941,2.933036044,M,122,19,96.08955002,"Minahassa Peninsula, Sulawesi",BMKG
3727,bmg2020wtkf,2020-11-19T16:32:07.780173Z,1.754246473,125.5870667,3.08992272,M,70,25,178.1497192,Northern Molucca Sea,BMKG
3728,bmg2020wtgj,2020-11-19T14:35:18.645237Z,-0.2359716594,122.9653931,2.82054888,M,38,18,86.04125977,"Minahassa Peninsula, Sulawesi",BMKG
3729,bmg2020wstr,2020-11-19T08:10:42.323256Z,-2.907066345,119.4279633,2.355622277,M,10,9,78.21336746,"Sulawesi, Indonesia",BMKG
3730,bmg2020wsly,2020-11-19T04:16:48.985804Z,1.296227455,122.2926559,2.752083145,M,22,9,214.349678,"Minahassa Peninsula, Sulawesi",BMKG
3731,bmg2020wsfa,2020-11-19T00:46:26.597998Z,-2.120959759,119.114563,2.405580734,M,10,7,205.6125336,"Sulawesi, Indonesia",BMKG
3732,bmg2020wses,2020-11-19T00:36:54.776Z,-0.0894915387,124.7003098,3.450581238,M,32,15,194.0539093,Southern Molucca Sea,BMKG
3733,bmg2020wsca,2020-11-18T23:14:58.624928Z,0.7185803056,119.2160873,5.473072879,M,10,10,183.8880463,"Minahassa Peninsula, Sulawesi",BMKG
3734,bmg2020wrye,2020-11-18T21:18:16.718519Z,-4.398556232,121.1959457,2.947797204,M,11,23,73.67027283,"Sulawesi, Indonesia",BMKG
3735,bmg2020wrtw,2020-11-18T19:07:53.531901Z,-5.98268652,122.5418091,4.289962155,M,16,54,70.37802887,"Sulawesi, Indonesia",BMKG
3736,bmg2020wrod,2020-11-18T16:14:22.444035Z,0.5700653791,122.0615692,5.282899006,M,10,10,185.1201096,"Minahassa Peninsula, Sulawesi",BMKG
3737,bmg2020wrmw,2020-11-18T15:36:16.203528Z,-2.258636951,119.1270294,3.266455478,M,10,13,171.4821568,"Sulawesi, Indonesia",BMKG
3738,bmg2020wrfm,2020-11-18T11:52:00.148715Z,1.097109914,121.5774765,3.829449139,M,10,24,186.7758026,"Minahassa Peninsula, Sulawesi",BMKG
3739,bmg2020wqxn,2020-11-18T07:50:46.627262Z,0.6378846169,122.2270737,3.629145428,M,81,15,93.62891769,"Minahassa Peninsula, Sulawesi",BMKG
3740,bmg2020wpst,2020-11-17T16:18:33.565554Z,1.236423254,119.735817,6.196759687,M,10,9,211.3775101,Celebes Sea,BMKG
3741,bmg2020wpsn,2020-11-17T16:11:05.845821Z,0.7554174066,122.4467163,3.182017182,M,77,20,108.3539581,"Minahassa Peninsula, Sulawesi",BMKG
3742,bmg2020wpos,2020-11-17T14:15:17.421392Z,0.9616186619,122.5107346,3.450015972,M,28,20,184.2434616,"Minahassa Peninsula, Sulawesi",BMKG
3743,bmg2020wpoq,2020-11-17T14:13:08.274416Z,-1.975041032,120.3622589,2.542901918,M,10,22,57.14280701,"Sulawesi, Indonesia",BMKG
3744,bmg2020wpom,2020-11-17T14:08:47.664412Z,-0.8122006059,123.3109055,2.952921181,M,28,18,98.02627754,"Minahassa Peninsula, Sulawesi",BMKG
3745,bmg2020wonz,2020-11-17T00:44:53.337873Z,0.4701709151,124.981308,5.184305108,M,203,11,176.3932972,"Minahassa Peninsula, Sulawesi",BMKG
3746,bmg2020wono,2020-11-17T00:32:07.263067Z,0.7477898598,122.045929,2.963691481,M,187,12,127.2354164,"Minahassa Peninsula, Sulawesi",BMKG
3747,bmg2020womb,2020-11-16T23:46:32.563426Z,-4.793118477,120.0663376,5.916316152,M,10,11,86.19997978,"Sulawesi, Indonesia",BMKG
3748,bmg2020woks,2020-11-16T23:06:04.122967Z,-0.1866005957,125.0845795,4.368330111,M,10,40,66.87365723,Southern Molucca Sea,BMKG
3749,bmg2020woes,2020-11-16T20:04:00.011348Z,-0.04239783064,124.1942368,3.284663422,M,46,20,112.6466675,Southern Molucca Sea,BMKG
3750,bmg2020wobo,2020-11-16T18:28:22.164535Z,-2.947237492,119.3692627,2.403288198,M,10,12,79.62054443,"Sulawesi, Indonesia",BMKG
3751,bmg2020wobk,2020-11-16T18:24:15.127423Z,-0.4687329531,122.024292,2.560613209,M,11,13,92.64247513,"Minahassa Peninsula, Sulawesi",BMKG
3752,bmg2020wnyu,2020-11-16T17:05:19.99297Z,1.25591445,122.9011307,2.716111917,M,42,9,153.3916588,"Minahassa Peninsula, Sulawesi",BMKG
3753,bmg2020wnnf,2020-11-16T11:13:59.645784Z,2.23144269,121.6988602,5.173107433,M,10,11,142.9536285,Celebes Sea,BMKG
3754,bmg2020wnlz,2020-11-16T10:36:19.493562Z,-0.2804062665,122.9029465,3.661830122,M,66,23,49.86300659,"Minahassa Peninsula, Sulawesi",BMKG
3755,bmg2020wnaq,2020-11-16T04:52:05.567733Z,0.8515546918,125.1031494,4.70150395,M,161,10,110.0010834,Northern Molucca Sea,BMKG
3756,bmg2020wmlk,2020-11-15T21:10:51.265115Z,-2.374001741,121.0315323,2.272172895,M,10,10,98.62401581,"Sulawesi, Indonesia",BMKG
3757,bmg2020wmfa,2020-11-15T17:57:22.415983Z,-0.394254148,123.2434616,3.44745997,M,29,29,116.8974915,"Minahassa Peninsula, Sulawesi",BMKG
3758,bmg2020wmet,2020-11-15T17:49:11.572546Z,-0.327362597,122.9845963,2.534054193,M,38,14,87.14740372,"Minahassa Peninsula, Sulawesi",BMKG
3759,bmg2020wlqi,2020-11-15T10:32:25.507886Z,0.0002241438633,122.9635849,4.084950644,M,189,51,48.22492123,"Minahassa Peninsula, Sulawesi",BMKG
3760,bmg2020wlmo,2020-11-15T08:37:26.415918Z,0.6355566978,124.6005554,4.660106399,M,109,84,97.66840363,"Minahassa Peninsula, Sulawesi",BMKG
3761,bmg2020wkxc,2020-11-15T00:49:23.660361Z,0.2568067014,121.9743423,2.936218707,M,167,14,157.1634369,"Minahassa Peninsula, Sulawesi",BMKG
3762,bmg2020wkwc,2020-11-15T00:18:40.072032Z,-0.8294344544,123.2743149,3.814169098,M,10,17,80.74570847,"Minahassa Peninsula, Sulawesi",BMKG
3763,bmg2020wksj,2020-11-14T22:25:36.528287Z,0.1638963968,121.5015717,2.534322454,M,10,7,237.4955139,"Minahassa Peninsula, Sulawesi",BMKG
3764,bmg2020wkrw,2020-11-14T22:10:42.32642Z,-0.1175901741,122.854538,2.455018257,M,127,15,115.3424835,"Minahassa Peninsula, Sulawesi",BMKG
3765,bmg2020wkjs,2020-11-14T18:03:00.684816Z,-0.08870946616,123.8779678,3.705683538,M,134,27,77.42410278,"Minahassa Peninsula, Sulawesi",BMKG
3766,bmg2020wkfk,2020-11-14T15:53:14.926704Z,-0.5838574171,119.7552719,2.622496261,M,10,14,158.1575041,"Minahassa Peninsula, Sulawesi",BMKG
3767,bmg2020wkcg,2020-11-14T14:16:44.278117Z,0.3455646634,123.1897736,2.147684963,M,103,10,120.3482437,"Minahassa Peninsula, Sulawesi",BMKG
3768,bmg2020wjqa,2020-11-14T08:05:47.116021Z,-0.2876165807,124.8993301,4.060631068,M,10,20,100.4981842,Southern Molucca Sea,BMKG
3769,bmg2020wjeu,2020-11-14T02:25:44.48588Z,0.2266246527,123.6430283,3.070515215,M,250,10,124.0389328,"Minahassa Peninsula, Sulawesi",BMKG
3770,bmg2020wjab,2020-11-14T00:02:04.810794Z,0.7171980143,123.0539398,3.504786508,M,135,11,156.0673141,"Minahassa Peninsula, Sulawesi",BMKG
3771,bmg2020wire,2020-11-13T19:33:26.916485Z,-2.213692427,120.8228912,3.72199786,M,11,20,135.9858322,"Sulawesi, Indonesia",BMKG
3772,bmg2020wilt,2020-11-13T16:48:38.404693Z,-0.5276206136,123.3341446,2.46184553,M,113,10,102.7178574,"Minahassa Peninsula, Sulawesi",BMKG
3773,bmg2020wili,2020-11-13T16:35:49.111061Z,-0.05434877798,123.2346573,4.077449854,M,153,46,65.40449142,"Minahassa Peninsula, Sulawesi",BMKG
3774,bmg2020wihf,2020-11-13T14:31:42.315554Z,-4.331080437,120.1618347,2.567846572,M,16,17,165.880723,"Sulawesi, Indonesia",BMKG
3775,bmg2020wias,2020-11-13T11:14:12.803865Z,0.4428400695,123.2610397,1.603495522,M,51,5,145.2561493,"Minahassa Peninsula, Sulawesi",BMKG
3776,bmg2020whvp,2020-11-13T08:38:38.973534Z,-0.193292141,122.865509,2.824610872,M,30,7,150.576004,"Minahassa Peninsula, Sulawesi",BMKG
3777,bmg2020wgyy,2020-11-12T21:11:50.911964Z,-2.356637001,119.1078186,3.080726308,M,10,30,166.9884872,"Sulawesi, Indonesia",BMKG
3778,bmg2020wfvb,2020-11-12T06:06:09.191819Z,-2.313419104,119.1367111,2.904380975,MLv,10,15,166.1027451,"Sulawesi, Indonesia",BMKG
3779,bmg2020wfhc,2020-11-11T23:03:40.521641Z,-2.850795746,122.1927719,3.984273364,M,10,44,64.21450043,"Sulawesi, Indonesia",BMKG
3780,bmg2020weys,2020-11-11T18:48:45.760072Z,0.4289387167,121.7111893,4.54953341,M,137,75,94.05489349,"Minahassa Peninsula, Sulawesi",BMKG
3781,bmg2020wexh,2020-11-11T18:07:55.911654Z,0.2740462422,122.1461411,3.035457205,MLv,171,20,75.79808998,"Minahassa Peninsula, Sulawesi",BMKG
3782,bmg2020wese,2020-11-11T15:30:23.944848Z,-2.28698349,119.0512009,3.648046407,M,10,31,181.2988262,"Sulawesi, Indonesia",BMKG
3783,bmg2020wdvo,2020-11-11T04:06:43.917746Z,-2.269658566,119.1018295,3.736864312,M,10,47,92.89126587,"Sulawesi, Indonesia",BMKG
3784,bmg2020wdhu,2020-11-10T21:07:44.619878Z,1.191512227,121.9337692,4.073288199,M,47,44,160.0490417,"Minahassa Peninsula, Sulawesi",BMKG
3785,bmg2020wdfd,2020-11-10T19:46:59.535531Z,-1.312408924,120.0099106,2.282703879,M,10,21,100.997673,"Sulawesi, Indonesia",BMKG
3786,bmg2020wczn,2020-11-10T16:57:15.452839Z,-0.1837833673,122.6701889,2.638079531,M,30,15,69.52978516,"Minahassa Peninsula, Sulawesi",BMKG
3787,bmg2020wcyv,2020-11-10T16:36:11.192259Z,-0.167832315,123.0760727,2.849565216,M,13,15,95.46386719,"Minahassa Peninsula, Sulawesi",BMKG
3788,bmg2020wbxd,2020-11-10T02:37:22.768925Z,-2.263800621,121.7042923,2.821090138,M,10,8,136.3041077,"Sulawesi, Indonesia",BMKG
3789,bmg2020wbwm,2020-11-10T02:17:02.277447Z,-1.275322676,123.7391129,3.915462005,M,10,18,98.57971191,"Sulawesi, Indonesia",BMKG
3790,bmg2020wbax,2020-11-09T15:22:55.243034Z,0.9567364454,125.2158432,4.649383529,M,10,36,61.92011166,Northern Molucca Sea,BMKG
3791,bmg2020wbar,2020-11-09T15:15:40.414167Z,-2.465237617,121.2574158,2.6434859,M,10,12,107.8641663,"Sulawesi, Indonesia",BMKG
3792,bmg2020walz,2020-11-09T07:50:42.264772Z,0.2772768736,121.9694824,3.459877686,M,202,18,84.36417198,"Minahassa Peninsula, Sulawesi",BMKG
3793,bmg2020walu,2020-11-09T07:45:14.207936Z,-2.239495039,118.7570877,3.299911455,M,23,21,217.4362488,"Sulawesi, Indonesia",BMKG
3794,bmg2020waex,2020-11-09T04:16:25.190476Z,-2.324388266,119.1390228,3.636798313,M,10,39,164.8746185,"Sulawesi, Indonesia",BMKG
3795,bmg2020wadn,2020-11-09T03:33:45.343679Z,-0.5794203281,122.1499786,4.569828518,M,10,80,47.04603863,"Minahassa Peninsula, Sulawesi",BMKG
3796,bmg2020vzxz,2020-11-09T00:46:12.631843Z,-3.566339016,120.215332,5.053910254,M,10,10,102.7121124,"Sulawesi, Indonesia",BMKG
3797,bmg2020vzsn,2020-11-08T22:00:23.726566Z,-2.686361313,121.9044647,3.130998768,M,10,16,145.1608691,"Sulawesi, Indonesia",BMKG
3798,bmg2020vzrx,2020-11-08T21:42:04.856607Z,-6.00758791,122.5317612,4.382964363,M,10,31,90.16233826,Flores Sea,BMKG
3799,bmg2020vzrj,2020-11-08T21:25:20.566664Z,-2.276787281,119.1405029,2.845041302,M,10,17,173.4606762,"Sulawesi, Indonesia",BMKG
3800,bmg2020vzrh,2020-11-08T21:23:30.38755Z,-5.973352432,122.5904922,3.639072379,M,24,15,152.8079828,"Sulawesi, Indonesia",BMKG
3801,bmg2020vzqi,2020-11-08T20:54:39.46391Z,-2.250060797,119.0643539,4.572513409,M,10,66,70.59255981,"Sulawesi, Indonesia",BMKG
3802,bmg2020vzcf,2020-11-08T13:46:34.87944Z,-0.1378090978,123.3531799,3.095394881,M,153,16,72.81040192,"Minahassa Peninsula, Sulawesi",BMKG
3803,bmg2020vzar,2020-11-08T12:59:47.078022Z,-2.286319256,121.0006561,2.51763011,M,10,15,76.23184013,"Sulawesi, Indonesia",BMKG
3804,bmg2020vyry,2020-11-08T08:34:55.350136Z,-0.3916450441,122.0321426,3.213295865,M,10,12,94.98121643,"Minahassa Peninsula, Sulawesi",BMKG
3805,bmg2020vyms,2020-11-08T05:56:55.097316Z,-2.773228407,122.0671158,2.835833003,M,10,8,125.8258209,"Sulawesi, Indonesia",BMKG
3806,bmg2020vxsa,2020-11-07T19:28:58.724127Z,-2.742376328,122.102417,1.813114372,MLv,10,7,190.4622345,"Sulawesi, Indonesia",BMKG
3807,bmg2020vwvi,2020-11-07T08:01:41.212373Z,2.117286205,124.6421356,3.903648929,M,10,9,155.5762711,Celebes Sea,BMKG
3808,bmg2020vwfv,2020-11-07T00:13:31.341048Z,-2.499887943,121.4870758,3.013387673,M,10,12,155.8841324,"Sulawesi, Indonesia",BMKG
3809,bmg2020vwew,2020-11-06T23:41:48.485745Z,-1.975447059,119.3449554,4.931590694,Mw(mB),13,173,23.11042595,"Sulawesi, Indonesia",BMKG
3810,bmg2020vwbx,2020-11-06T22:12:25.675001Z,-2.026633024,119.3387909,3.967020391,M,10,18,168.4608498,"Sulawesi, Indonesia",BMKG
3811,bmg2020vvpt,2020-11-06T16:04:22.929821Z,-2.342668772,119.1090012,2.652393297,M,10,11,180.7814541,"Sulawesi, Indonesia",BMKG
3812,bmg2020vtxb,2020-11-05T17:29:20.567649Z,-2.184630871,121.07547,5.341558458,M,241,15,106.6552048,"Sulawesi, Indonesia",BMKG
3813,bmg2020vtut,2020-11-05T16:19:21.09246Z,-0.4848968387,123.8129044,4.199260817,M,41,46,64.16108704,"Minahassa Peninsula, Sulawesi",BMKG
3814,bmg2020vsrn,2020-11-05T01:33:16.907591Z,-0.5995520949,123.6306534,3.232503216,M,10,13,197.6281776,"Minahassa Peninsula, Sulawesi",BMKG
3815,bmg2020vsku,2020-11-04T22:09:26.151929Z,-0.02270865999,125.1306915,4.009480191,M,10,37,75.78242493,Southern Molucca Sea,BMKG
3816,bmg2020vska,2020-11-04T21:46:13.103102Z,-2.465939045,121.3159714,3.097074255,M,10,27,74.01643944,"Sulawesi, Indonesia",BMKG
3817,bmg2020vsew,2020-11-04T19:09:24.099655Z,1.841252208,124.4610825,4.097993935,M,230,37,146.5295486,"Minahassa Peninsula, Sulawesi",BMKG
3818,bmg2020vrxp,2020-11-04T15:28:39.949616Z,-3.006973982,121.8510742,2.771074217,M,10,12,216.1674614,"Sulawesi, Indonesia",BMKG
3819,bmg2020vrwx,2020-11-04T15:08:06.059679Z,-1.062450171,119.8834991,2.169809937,M,55,16,123.1682777,"Sulawesi, Indonesia",BMKG
3820,bmg2020vrqz,2020-11-04T12:09:09.203117Z,-0.9637315273,123.4216919,3.137402971,M,14,10,190.6143093,"Minahassa Peninsula, Sulawesi",BMKG
3821,bmg2020vrjv,2020-11-04T08:31:15.128397Z,-0.8674201965,123.6768951,2.961374202,M,22,9,242.878849,"Minahassa Peninsula, Sulawesi",BMKG
3822,bmg2020vqpa,2020-11-03T22:00:44.730314Z,-5.977828026,122.5846634,3.268529052,M,17,9,155.1134644,"Sulawesi, Indonesia",BMKG
3823,bmg2020vqnx,2020-11-03T21:26:45.433289Z,-2.326267958,119.1270752,3.061392396,M,10,24,166.520216,"Sulawesi, Indonesia",BMKG
3824,bmg2020vpnh,2020-11-03T08:00:09.787587Z,-0.5537724495,123.1569214,2.978760256,M,19,8,139.0333557,"Minahassa Peninsula, Sulawesi",BMKG
3825,bmg2020vpbm,2020-11-03T02:02:29.355048Z,-0.1745420992,124.4803162,4.879531133,M,10,60,58.80378723,Southern Molucca Sea,BMKG
3826,bmg2020vouq,2020-11-02T22:35:04.086494Z,-2.821541309,122.2787094,4.468499174,M,10,61,49.84115601,"Sulawesi, Indonesia",BMKG
3827,bmg2020voqm,2020-11-02T20:29:10.713459Z,-2.372609854,120.7770309,2.343743417,M,10,14,94.82897568,"Sulawesi, Indonesia",BMKG
3828,bmg2020voob,2020-11-02T19:15:01.578749Z,-2.283037424,119.0962448,2.077837027,M,10,15,183.5441666,"Sulawesi, Indonesia",BMKG
3829,bmg2020vojz,2020-11-02T17:11:45.212208Z,-2.354168892,119.0596695,3.046247791,M,10,31,184.0313606,"Sulawesi, Indonesia",BMKG
3830,bmg2020voir,2020-11-02T16:31:49.011494Z,-2.303923845,119.1212082,2.448176175,M,10,20,178.2680054,"Sulawesi, Indonesia",BMKG
3831,bmg2020vnzh,2020-11-02T11:48:18.03491Z,-4.712311268,118.7583084,4.875658423,M,10,10,182.9890823,"Sulawesi, Indonesia",BMKG
3832,bmg2020vnxy,2020-11-02T11:06:39.184393Z,-1.987244248,119.3566666,2.902544084,M,10,20,168.187191,"Sulawesi, Indonesia",BMKG
3833,bmg2020vnju,2020-11-02T03:57:46.330538Z,-1.2957201,120.0144119,2.397037742,M,10,14,125.546814,"Sulawesi, Indonesia",BMKG
3834,bmg2020vnjp,2020-11-02T03:52:16.627261Z,-2.295742512,119.0699158,2.531475037,M,10,15,194.1641045,"Sulawesi, Indonesia",BMKG
3835,bmg2020vnfr,2020-11-02T01:53:04.654428Z,-2.251911879,119.0790405,3.673720877,M,10,25,96.22377014,"Sulawesi, Indonesia",BMKG
3836,bmg2020vncw,2020-11-02T00:27:35.880559Z,-0.7174695134,123.0935211,2.994495037,M,10,13,86.66686249,"Minahassa Peninsula, Sulawesi",BMKG
3837,bmg2020vmzx,2020-11-01T22:58:26.689079Z,-3.884523153,121.4368134,2.609845805,M,10,19,61.05526733,"Sulawesi, Indonesia",BMKG
3838,bmg2020vmbj,2020-11-01T10:34:13.87826Z,-2.271766186,119.063797,2.349367226,M,12,10,186.2866592,"Sulawesi, Indonesia",BMKG
3839,bmg2020vlzw,2020-11-01T09:49:16.435106Z,-1.821803093,122.6515961,2.549348312,M,10,8,219.349431,"Sulawesi, Indonesia",BMKG
3840,bmg2020vlua,2020-11-01T06:51:36.733563Z,0.67894876,121.1826553,3.304593524,M,10,7,118.4502029,"Minahassa Peninsula, Sulawesi",BMKG
3841,bmg2020vlnb,2020-11-01T03:20:16.375221Z,-0.2549438775,122.9538498,2.372504906,M,10,9,85.01476669,"Minahassa Peninsula, Sulawesi",BMKG
3842,bmg2020vlia,2020-11-01T00:47:50.044101Z,-3.040332556,125.4901505,4.639678443,M,10,9,201.4910431,Ceram Sea,BMKG
3843,bmg2020vlhm,2020-11-01T00:31:38.827217Z,-1.491681695,120.1534195,3.233221686,M,10,29,41.95365906,"Sulawesi, Indonesia",BMKG
3844,bmg2020zpwd,2020-12-30T10:37:29.443483Z,-0.115771234,121.7913818,3.799263264,M,10,22,67.25682259,"Minahassa Peninsula, Sulawesi",BMKG
3845,bmg2020zpmo,2020-12-30T05:47:04.718212Z,-2.089399338,119.2042389,5.411036846,M,89,10,134.3312988,"Sulawesi, Indonesia",BMKG
3846,bmg2020zpik,2020-12-30T03:39:53.280443Z,-0.1653708816,122.6726303,3.364411436,M,17,5,171.4869995,"Minahassa Peninsula, Sulawesi",BMKG
3847,bmg2020zpge,2020-12-30T02:33:11.012577Z,-0.5746415257,122.0414734,3.939047885,M,10,25,68.64632416,"Minahassa Peninsula, Sulawesi",BMKG
3848,bmg2020zouu,2020-12-29T20:48:29.708017Z,-1.359951258,119.6415024,2.94343155,M,10,22,147.6878052,"Sulawesi, Indonesia",BMKG
3849,bmg2020zosj,2020-12-29T19:34:48.635398Z,-2.16787076,121.1975327,2.52986473,M,10,16,82.60256195,"Sulawesi, Indonesia",BMKG
3850,bmg2020zors,2020-12-29T19:14:37.23992Z,-1.372718811,120.4683533,3.286177065,M,10,22,122.4601898,"Sulawesi, Indonesia",BMKG
3851,bmg2020zoqs,2020-12-29T18:44:14.667971Z,-3.929404497,121.3012314,4.00362004,M,10,49,28.67248154,"Sulawesi, Indonesia",BMKG
3852,bmg2020zolx,2020-12-29T16:18:30.735112Z,0.1595970988,124.7042847,4.366173082,M,10,57,53.54182434,"Minahassa Peninsula, Sulawesi",BMKG
3853,bmg2020zoes,2020-12-29T12:40:18.662812Z,-0.1014580801,122.9870529,4.181158653,M,100,38,41.36260986,"Minahassa Peninsula, Sulawesi",BMKG
3854,bmg2020znrk,2020-12-29T05:57:04.578469Z,1.270478129,122.0124207,5.065290548,M,284,10,152.6912842,"Minahassa Peninsula, Sulawesi",BMKG
3855,bmg2020znou,2020-12-29T04:37:41.992965Z,-2.799619198,122.1466522,3.283966497,M,10,25,138.0118332,"Sulawesi, Indonesia",BMKG
3856,bmg2020znms,2020-12-29T03:34:43.776479Z,-2.51204586,120.711525,3.02886415,M,10,13,57.56821632,"Sulawesi, Indonesia",BMKG
3857,bmg2020zmyj,2020-12-28T20:21:17.103024Z,-0.1265648603,123.6978226,2.875590202,M,95,13,118.5059586,"Minahassa Peninsula, Sulawesi",BMKG
3858,bmg2020zmwc,2020-12-28T19:11:56.83098Z,-0.1406743228,121.811409,2.533538925,M,23,8,158.9270115,"Minahassa Peninsula, Sulawesi",BMKG
3859,bmg2020zmqk,2020-12-28T16:18:29.026882Z,-0.2256357819,124.5108337,3.597503813,M,13,21,58.23431396,Southern Molucca Sea,BMKG
3860,bmg2020zmpt,2020-12-28T15:59:26.371466Z,-1.646518469,120.2025299,2.655261404,M,10,15,78.29280853,"Sulawesi, Indonesia",BMKG
3861,bmg2020zmfa,2020-12-28T10:33:40.07425Z,-1.771870375,120.8224945,2.904832896,M,10,13,102.8751373,"Sulawesi, Indonesia",BMKG
3862,bmg2020zmbl,2020-12-28T08:45:28.861596Z,0.07509057224,124.3946991,3.618276371,M,27,10,205.6266594,"Minahassa Peninsula, Sulawesi",BMKG
3863,bmg2020zlyz,2020-12-28T07:31:11.734167Z,-0.1404978037,124.6012115,5.325907842,Mw(mB),56,305,41.97993374,Southern Molucca Sea,BMKG
3864,bmg2020zlhh,2020-12-27T22:34:18.622033Z,-0.2294058055,122.9754333,4.195219806,M,10,12,142.7763214,"Minahassa Peninsula, Sulawesi",BMKG
3865,bmg2020zkjl,2020-12-27T10:31:38.288182Z,0.2188872844,122.1259689,3.424246051,M,156,19,73.98155975,"Minahassa Peninsula, Sulawesi",BMKG
3866,bmg2020zjuu,2020-12-27T03:07:09.905502Z,-0.4414476156,123.1033478,5.709190141,M,10,11,205.4243317,"Minahassa Peninsula, Sulawesi",BMKG
